RiverMile,Lat,Long
74.94,36.0636,-111.8932
74.95,36.0634,-111.8932
74.96,36.0633,-111.8932
74.97,36.0632,-111.8933
74.98,36.063,-111.8933
74.99,36.0629,-111.8934
75,36.0628,-111.8935
75.01,36.0626,-111.8935
75.02,36.0625,-111.8936
75.03,36.0623,-111.8936
75.04,36.0622,-111.8937
75.05,36.0621,-111.8938
75.06,36.0619,-111.8938
75.07,36.0618,-111.8939
75.08,36.0617,-111.8939
75.09,36.0615,-111.894
75.1,36.0614,-111.8941
75.11,36.0613,-111.8941
75.12,36.0611,-111.8942
75.13,36.061,-111.8942
75.14,36.0608,-111.8943
75.15,36.0607,-111.8943
75.16,36.0606,-111.8944
75.17,36.0604,-111.8945
75.18,36.0603,-111.8946
75.19,36.0602,-111.8947
75.2,36.0601,-111.8948
75.21,36.06,-111.8949
75.22,36.0599,-111.895
75.23,36.0597,-111.8951
75.24,36.0596,-111.8952
75.25,36.0595,-111.8953
75.26,36.0594,-111.8954
75.27,36.0592,-111.8955
75.28,36.0591,-111.8956
75.29,36.059,-111.8957
75.3,36.0589,-111.8958
75.31,36.0588,-111.8959
75.32,36.0587,-111.896
75.33,36.0586,-111.8961
75.34,36.0584,-111.8963
75.35,36.0583,-111.8964
75.36,36.0582,-111.8965
75.37,36.0581,-111.8966
75.38,36.058,-111.8967
75.39,36.0579,-111.8968
75.4,36.0578,-111.897
75.41,36.0577,-111.8971
75.42,36.0576,-111.8972
75.43,36.0574,-111.8973
75.44,36.0573,-111.8974
75.45,36.0572,-111.8975
75.46,36.0571,-111.8976
75.47,36.057,-111.8977
75.48,36.0568,-111.8978
75.49,36.0567,-111.8979
75.5,36.0566,-111.898
75.51,36.0565,-111.8981
75.52,36.0563,-111.8982
75.53,36.0562,-111.8982
75.54,36.0561,-111.8983
75.55,36.056,-111.8984
75.56,36.0558,-111.8985
75.57,36.0557,-111.8986
75.58,36.0556,-111.8987
75.59,36.0555,-111.8988
75.6,36.0554,-111.8989
75.61,36.0553,-111.899
75.62,36.0551,-111.8991
75.63,36.055,-111.8992
75.64,36.0549,-111.8993
75.65,36.0548,-111.8994
75.66,36.0547,-111.8996
75.67,36.0545,-111.8997
75.68,36.0544,-111.8998
75.69,36.0543,-111.8999
75.7,36.0542,-111.9
75.71,36.0541,-111.9002
75.72,36.0541,-111.9003
75.73,36.054,-111.9005
75.74,36.0539,-111.9006
75.75,36.0538,-111.9007
75.76,36.0537,-111.9009
75.77,36.0537,-111.9011
75.78,36.0536,-111.9012
75.79,36.0535,-111.9014
75.8,36.0534,-111.9015
75.81,36.0534,-111.9017
75.82,36.0533,-111.9018
75.83,36.0532,-111.9019
75.84,36.0531,-111.902
75.85,36.0529,-111.9022
75.86,36.0528,-111.9023
75.87,36.0527,-111.9024
75.88,36.0526,-111.9025
75.89,36.0525,-111.9026
75.9,36.0524,-111.9027
75.91,36.0523,-111.9028
75.92,36.0521,-111.9029
75.93,36.052,-111.903
75.94,36.0519,-111.9031
75.95,36.0518,-111.9032
75.96,36.0516,-111.9032
75.97,36.0515,-111.9033
75.98,36.0514,-111.9034
75.99,36.0512,-111.9035
76,36.0511,-111.9035
76.01,36.0509,-111.9036
76.02,36.0508,-111.9036
76.03,36.0507,-111.9037
76.04,36.0505,-111.9038
76.05,36.0504,-111.9038
76.06,36.0503,-111.9039
76.07,36.0501,-111.9039
76.08,36.05,-111.9039
76.09,36.0498,-111.904
76.1,36.0497,-111.904
76.11,36.0496,-111.904
76.12,36.0494,-111.9041
76.13,36.0493,-111.9041
76.14,36.0491,-111.9041
76.15,36.049,-111.9042
76.16,36.0488,-111.9042
76.17,36.0487,-111.9041
76.18,36.0485,-111.9041
76.19,36.0484,-111.9041
76.2,36.0483,-111.9041
76.21,36.0481,-111.9041
76.22,36.048,-111.9042
76.23,36.0478,-111.9042
76.24,36.0477,-111.9042
76.25,36.0475,-111.9043
76.26,36.0474,-111.9043
76.27,36.0473,-111.9044
76.28,36.0471,-111.9044
76.29,36.047,-111.9045
76.3,36.0469,-111.9046
76.31,36.0468,-111.9047
76.32,36.0466,-111.9048
76.33,36.0465,-111.9049
76.34,36.0464,-111.905
76.35,36.0463,-111.9051
76.36,36.0462,-111.9052
76.37,36.0461,-111.9054
76.38,36.0461,-111.9056
76.39,36.046,-111.9057
76.4,36.046,-111.9059
76.41,36.046,-111.9061
76.42,36.046,-111.9063
76.43,36.0461,-111.9064
76.44,36.0461,-111.9066
76.45,36.0461,-111.9068
76.46,36.0461,-111.907
76.47,36.0462,-111.9071
76.48,36.0462,-111.9073
76.49,36.0462,-111.9075
76.5,36.0462,-111.9077
76.51,36.0462,-111.9078
76.52,36.0462,-111.908
76.53,36.0462,-111.9082
76.54,36.0462,-111.9084
76.55,36.0461,-111.9085
76.56,36.0461,-111.9087
76.57,36.046,-111.9089
76.58,36.046,-111.909
76.59,36.0459,-111.9092
76.6,36.0459,-111.9094
76.61,36.0458,-111.9095
76.62,36.0458,-111.9097
76.63,36.0457,-111.9099
76.64,36.0456,-111.91
76.65,36.0456,-111.9102
76.66,36.0455,-111.9104
76.67,36.0455,-111.9105
76.68,36.0454,-111.9107
76.69,36.0454,-111.9109
76.7,36.0453,-111.911
76.71,36.0453,-111.9112
76.72,36.0453,-111.9114
76.73,36.0452,-111.9116
76.74,36.0452,-111.9117
76.75,36.0451,-111.9119
76.76,36.0451,-111.9121
76.77,36.0451,-111.9122
76.78,36.045,-111.9124
76.79,36.045,-111.9126
76.8,36.045,-111.9128
76.81,36.0449,-111.9129
76.82,36.0449,-111.9131
76.83,36.0449,-111.9133
76.84,36.0448,-111.9135
76.85,36.0448,-111.9136
76.86,36.0448,-111.9138
76.87,36.0447,-111.914
76.88,36.0447,-111.9142
76.89,36.0447,-111.9143
76.9,36.0446,-111.9145
76.91,36.0446,-111.9147
76.92,36.0446,-111.9148
76.93,36.0445,-111.915
76.94,36.0445,-111.9152
76.95,36.0445,-111.9154
76.96,36.0444,-111.9155
76.97,36.0444,-111.9157
76.98,36.0444,-111.9159
76.99,36.0444,-111.9161
77,36.0444,-111.9163
77.01,36.0444,-111.9164
77.02,36.0444,-111.9166
77.03,36.0444,-111.9168
77.04,36.0444,-111.917
77.05,36.0444,-111.9171
77.06,36.0445,-111.9173
77.07,36.0445,-111.9175
77.08,36.0445,-111.9177
77.09,36.0446,-111.9178
77.1,36.0446,-111.918
77.11,36.0447,-111.9182
77.12,36.0447,-111.9183
77.13,36.0448,-111.9185
77.14,36.0449,-111.9186
77.15,36.045,-111.9188
77.16,36.0451,-111.9189
77.17,36.0452,-111.919
77.18,36.0453,-111.9191
77.19,36.0454,-111.9193
77.2,36.0455,-111.9194
77.21,36.0456,-111.9195
77.22,36.0457,-111.9197
77.23,36.0458,-111.9198
77.24,36.0459,-111.92
77.25,36.046,-111.9201
77.26,36.046,-111.9202
77.27,36.0461,-111.9204
77.28,36.0462,-111.9206
77.29,36.0462,-111.9207
77.3,36.0462,-111.9209
77.31,36.0463,-111.9211
77.32,36.0463,-111.9213
77.33,36.0463,-111.9214
77.34,36.0464,-111.9216
77.35,36.0464,-111.9218
77.36,36.0464,-111.922
77.37,36.0464,-111.9221
77.38,36.0464,-111.9223
77.39,36.0464,-111.9225
77.4,36.0464,-111.9227
77.41,36.0464,-111.9229
77.42,36.0464,-111.923
77.43,36.0464,-111.9232
77.44,36.0464,-111.9234
77.45,36.0464,-111.9236
77.46,36.0464,-111.9238
77.47,36.0464,-111.9239
77.48,36.0464,-111.9241
77.49,36.0463,-111.9243
77.5,36.0463,-111.9245
77.51,36.0463,-111.9246
77.52,36.0463,-111.9248
77.53,36.0463,-111.925
77.54,36.0463,-111.9252
77.55,36.0463,-111.9253
77.56,36.0463,-111.9255
77.57,36.0463,-111.9257
77.58,36.0463,-111.9259
77.59,36.0463,-111.9261
77.6,36.0463,-111.9262
77.61,36.0463,-111.9264
77.62,36.0464,-111.9266
77.63,36.0465,-111.9267
77.64,36.0465,-111.9269
77.65,36.0466,-111.9271
77.66,36.0466,-111.9272
77.67,36.0466,-111.9274
77.68,36.0466,-111.9276
77.69,36.0466,-111.9278
77.7,36.0466,-111.9279
77.71,36.0466,-111.9281
77.72,36.0466,-111.9283
77.73,36.0466,-111.9285
77.74,36.0466,-111.9287
77.75,36.0466,-111.9288
77.76,36.0466,-111.929
77.77,36.0466,-111.9292
77.78,36.0466,-111.9294
77.79,36.0467,-111.9296
77.8,36.0467,-111.9297
77.81,36.0467,-111.9299
77.82,36.0467,-111.9301
77.83,36.0467,-111.9303
77.84,36.0467,-111.9304
77.85,36.0467,-111.9306
77.86,36.0467,-111.9308
77.87,36.0467,-111.931
77.88,36.0467,-111.9312
77.89,36.0467,-111.9313
77.9,36.0467,-111.9315
77.91,36.0467,-111.9317
77.92,36.0467,-111.9319
77.93,36.0467,-111.932
77.94,36.0467,-111.9322
77.95,36.0467,-111.9324
77.96,36.0467,-111.9326
77.97,36.0467,-111.9328
77.98,36.0467,-111.9329
77.99,36.0467,-111.9331
78,36.0467,-111.9333
78.01,36.0467,-111.9335
78.02,36.0466,-111.9336
78.03,36.0466,-111.9338
78.04,36.0466,-111.934
78.05,36.0466,-111.9342
78.06,36.0465,-111.9343
78.07,36.0465,-111.9345
78.08,36.0464,-111.9347
78.09,36.0464,-111.9349
78.1,36.0463,-111.935
78.11,36.0463,-111.9352
78.12,36.0463,-111.9354
78.13,36.0462,-111.9355
78.14,36.0462,-111.9357
78.15,36.0462,-111.9359
78.16,36.0461,-111.9361
78.17,36.0461,-111.9362
78.18,36.0461,-111.9364
78.19,36.046,-111.9366
78.2,36.046,-111.9368
78.21,36.046,-111.9369
78.22,36.0459,-111.9371
78.23,36.0459,-111.9373
78.24,36.0459,-111.9374
78.25,36.0458,-111.9376
78.26,36.0458,-111.9378
78.27,36.0457,-111.938
78.28,36.0457,-111.9381
78.29,36.0456,-111.9383
78.3,36.0456,-111.9385
78.31,36.0455,-111.9386
78.32,36.0455,-111.9388
78.33,36.0454,-111.939
78.34,36.0454,-111.9391
78.35,36.0453,-111.9393
78.36,36.0453,-111.9395
78.37,36.0452,-111.9396
78.38,36.0452,-111.9398
78.39,36.0451,-111.94
78.4,36.0451,-111.9401
78.41,36.045,-111.9403
78.42,36.0449,-111.9405
78.43,36.0449,-111.9406
78.44,36.0448,-111.9408
78.45,36.0448,-111.9409
78.46,36.0447,-111.9411
78.47,36.0447,-111.9413
78.48,36.0446,-111.9415
78.49,36.0446,-111.9416
78.5,36.0445,-111.9418
78.51,36.0445,-111.942
78.52,36.0444,-111.9421
78.53,36.0444,-111.9423
78.54,36.0443,-111.9425
78.55,36.0443,-111.9426
78.56,36.0443,-111.9428
78.57,36.0442,-111.943
78.58,36.0442,-111.9432
78.59,36.0441,-111.9433
78.6,36.0441,-111.9435
78.61,36.0441,-111.9437
78.62,36.044,-111.9438
78.63,36.044,-111.944
78.64,36.0439,-111.9442
78.65,36.0439,-111.9444
78.66,36.0439,-111.9445
78.67,36.0438,-111.9447
78.68,36.0438,-111.9449
78.69,36.0438,-111.945
78.7,36.0437,-111.9452
78.71,36.0437,-111.9454
78.72,36.0437,-111.9456
78.73,36.0437,-111.9457
78.74,36.0437,-111.9459
78.75,36.0437,-111.9461
78.76,36.0437,-111.9463
78.77,36.0438,-111.9464
78.78,36.0438,-111.9466
78.79,36.0439,-111.9468
78.8,36.0439,-111.9469
78.81,36.044,-111.9471
78.82,36.044,-111.9473
78.83,36.0441,-111.9474
78.84,36.0441,-111.9476
78.85,36.0442,-111.9478
78.86,36.0442,-111.948
78.87,36.0443,-111.9481
78.88,36.0443,-111.9483
78.89,36.0444,-111.9484
78.9,36.0444,-111.9486
78.91,36.0445,-111.9488
78.92,36.0445,-111.9489
78.93,36.0446,-111.9491
78.94,36.0447,-111.9493
78.95,36.0447,-111.9494
78.96,36.0448,-111.9496
78.97,36.0448,-111.9498
78.98,36.0449,-111.9499
78.99,36.045,-111.9501
79,36.045,-111.9502
79.01,36.0451,-111.9504
79.02,36.0452,-111.9506
79.03,36.0452,-111.9507
79.04,36.0453,-111.9509
79.05,36.0454,-111.951
79.06,36.0454,-111.9512
79.07,36.0455,-111.9513
79.08,36.0456,-111.9515
79.09,36.0456,-111.9517
79.1,36.0457,-111.9518
79.11,36.0458,-111.952
79.12,36.0458,-111.9521
79.13,36.0459,-111.9523
79.14,36.046,-111.9525
79.15,36.046,-111.9526
79.16,36.0461,-111.9528
79.17,36.0461,-111.953
79.18,36.0462,-111.9531
79.19,36.0462,-111.9533
79.2,36.0463,-111.9535
79.21,36.0463,-111.9536
79.22,36.0464,-111.9538
79.23,36.0464,-111.954
79.24,36.0464,-111.9542
79.25,36.0464,-111.9543
79.26,36.0465,-111.9545
79.27,36.0465,-111.9547
79.28,36.0465,-111.9548
79.29,36.0466,-111.955
79.3,36.0466,-111.9552
79.31,36.0466,-111.9554
79.32,36.0467,-111.9555
79.33,36.0467,-111.9557
79.34,36.0467,-111.9559
79.35,36.0468,-111.9561
79.36,36.0468,-111.9562
79.37,36.0469,-111.9564
79.38,36.047,-111.9566
79.39,36.047,-111.9567
79.4,36.0471,-111.9569
79.41,36.0471,-111.957
79.42,36.0472,-111.9572
79.43,36.0472,-111.9574
79.44,36.0472,-111.9576
79.45,36.0472,-111.9577
79.46,36.0472,-111.9579
79.47,36.0473,-111.9581
79.48,36.0473,-111.9583
79.49,36.0473,-111.9585
79.5,36.0473,-111.9586
79.51,36.0473,-111.9588
79.52,36.0473,-111.959
79.53,36.0474,-111.9592
79.54,36.0474,-111.9593
79.55,36.0474,-111.9595
79.56,36.0474,-111.9597
79.57,36.0474,-111.9599
79.58,36.0474,-111.9601
79.59,36.0474,-111.9602
79.6,36.0475,-111.9604
79.61,36.0475,-111.9606
79.62,36.0476,-111.9607
79.63,36.0476,-111.9609
79.64,36.0477,-111.9611
79.65,36.0477,-111.9612
79.66,36.0478,-111.9614
79.67,36.0478,-111.9616
79.68,36.0478,-111.9617
79.69,36.0479,-111.9619
79.7,36.0479,-111.9621
79.71,36.0479,-111.9623
79.72,36.048,-111.9624
79.73,36.048,-111.9626
79.74,36.048,-111.9628
79.75,36.0481,-111.963
79.76,36.0481,-111.9631
79.77,36.0482,-111.9633
79.78,36.0482,-111.9635
79.79,36.0482,-111.9637
79.8,36.0482,-111.9638
79.81,36.0483,-111.964
79.82,36.0483,-111.9642
79.83,36.0484,-111.9643
79.84,36.0484,-111.9645
79.85,36.0485,-111.9647
79.86,36.0486,-111.9648
79.87,36.0486,-111.965
79.88,36.0487,-111.9651
79.89,36.0488,-111.9653
79.9,36.0488,-111.9655
79.91,36.0489,-111.9656
79.92,36.049,-111.9658
79.93,36.0491,-111.9659
79.94,36.0492,-111.9661
79.95,36.0492,-111.9662
79.96,36.0493,-111.9664
79.97,36.0494,-111.9665
79.98,36.0494,-111.9667
79.99,36.0495,-111.9669
80,36.0495,-111.967
80.01,36.0496,-111.9672
80.02,36.0496,-111.9674
80.03,36.0497,-111.9675
80.04,36.0498,-111.9677
80.05,36.0498,-111.9678
80.06,36.0498,-111.968
80.07,36.0499,-111.9682
80.08,36.0499,-111.9684
80.09,36.0499,-111.9685
80.1,36.0499,-111.9687
80.11,36.05,-111.9689
80.12,36.05,-111.9691
80.13,36.05,-111.9693
80.14,36.05,-111.9694
80.15,36.0501,-111.9696
80.16,36.0501,-111.9698
80.17,36.0501,-111.9699
80.18,36.0502,-111.9701
80.19,36.0502,-111.9703
80.2,36.0503,-111.9705
80.21,36.0503,-111.9706
80.22,36.0504,-111.9708
80.23,36.0504,-111.971
80.24,36.0504,-111.9711
80.25,36.0504,-111.9713
80.26,36.0504,-111.9715
80.27,36.0504,-111.9717
80.28,36.0505,-111.9719
80.29,36.0505,-111.972
80.3,36.0505,-111.9722
80.31,36.0505,-111.9724
80.32,36.0505,-111.9726
80.33,36.0505,-111.9727
80.34,36.0505,-111.9729
80.35,36.0505,-111.9731
80.36,36.0505,-111.9733
80.37,36.0505,-111.9735
80.38,36.0504,-111.9736
80.39,36.0504,-111.9738
80.4,36.0504,-111.974
80.41,36.0504,-111.9742
80.42,36.0504,-111.9743
80.43,36.0504,-111.9745
80.44,36.0504,-111.9747
80.45,36.0504,-111.9749
80.46,36.0504,-111.9751
80.47,36.0504,-111.9752
80.48,36.0504,-111.9754
80.49,36.0504,-111.9756
80.5,36.0503,-111.9758
80.51,36.0503,-111.976
80.52,36.0503,-111.9761
80.53,36.0503,-111.9763
80.54,36.0503,-111.9765
80.55,36.0503,-111.9767
80.56,36.0503,-111.9768
80.57,36.0503,-111.977
80.58,36.0503,-111.9772
80.59,36.0503,-111.9774
80.6,36.0503,-111.9776
80.61,36.0503,-111.9777
80.62,36.0502,-111.9779
80.63,36.0502,-111.9781
80.64,36.0502,-111.9783
80.65,36.0502,-111.9784
80.66,36.0501,-111.9786
80.67,36.0501,-111.9788
80.68,36.0501,-111.979
80.69,36.0501,-111.9791
80.7,36.05,-111.9793
80.71,36.05,-111.9795
80.72,36.05,-111.9797
80.73,36.05,-111.9799
80.74,36.05,-111.98
80.75,36.05,-111.9802
80.76,36.0499,-111.9804
80.77,36.0499,-111.9806
80.78,36.0499,-111.9807
80.79,36.0499,-111.9809
80.8,36.0499,-111.9811
80.81,36.0499,-111.9813
80.82,36.0499,-111.9815
80.83,36.0499,-111.9816
80.84,36.0499,-111.9818
80.85,36.0499,-111.982
80.86,36.0499,-111.9822
80.87,36.0499,-111.9823
80.88,36.0499,-111.9825
80.89,36.0499,-111.9827
80.9,36.05,-111.9829
80.91,36.05,-111.9831
80.92,36.05,-111.9832
80.93,36.05,-111.9834
80.94,36.0501,-111.9836
80.95,36.0501,-111.9838
80.96,36.0501,-111.9839
80.97,36.0502,-111.9841
80.98,36.0502,-111.9843
80.99,36.0503,-111.9844
81,36.0504,-111.9846
81.01,36.0504,-111.9847
81.02,36.0505,-111.9849
81.03,36.0506,-111.985
81.04,36.0507,-111.9852
81.05,36.0507,-111.9853
81.06,36.0508,-111.9855
81.07,36.0509,-111.9856
81.08,36.051,-111.9858
81.09,36.051,-111.9859
81.1,36.0511,-111.9861
81.11,36.0512,-111.9863
81.12,36.0513,-111.9864
81.13,36.0513,-111.9866
81.14,36.0514,-111.9867
81.15,36.0515,-111.9869
81.16,36.0515,-111.987
81.17,36.0516,-111.9872
81.18,36.0517,-111.9874
81.19,36.0517,-111.9875
81.2,36.0518,-111.9877
81.21,36.0519,-111.9878
81.22,36.052,-111.9879
81.23,36.0521,-111.9881
81.24,36.0522,-111.9882
81.25,36.0523,-111.9884
81.26,36.0523,-111.9885
81.27,36.0524,-111.9887
81.28,36.0525,-111.9888
81.29,36.0526,-111.9889
81.3,36.0527,-111.9891
81.31,36.0528,-111.9892
81.32,36.0529,-111.9894
81.33,36.0529,-111.9895
81.34,36.053,-111.9897
81.35,36.053,-111.9899
81.36,36.0531,-111.99
81.37,36.0531,-111.9902
81.38,36.0532,-111.9904
81.39,36.0532,-111.9905
81.4,36.0533,-111.9907
81.41,36.0533,-111.9909
81.42,36.0533,-111.9911
81.43,36.0534,-111.9912
81.44,36.0535,-111.9914
81.45,36.0535,-111.9915
81.46,36.0536,-111.9917
81.47,36.0536,-111.9919
81.48,36.0536,-111.9921
81.49,36.0537,-111.9922
81.5,36.0537,-111.9924
81.51,36.0538,-111.9926
81.52,36.0538,-111.9927
81.53,36.0539,-111.9929
81.54,36.0539,-111.9931
81.55,36.054,-111.9932
81.56,36.0541,-111.9934
81.57,36.0541,-111.9936
81.58,36.0542,-111.9937
81.59,36.0542,-111.9939
81.6,36.0543,-111.994
81.61,36.0543,-111.9942
81.62,36.0544,-111.9944
81.63,36.0545,-111.9945
81.64,36.0545,-111.9947
81.65,36.0545,-111.9949
81.66,36.0546,-111.995
81.67,36.0546,-111.9952
81.68,36.0547,-111.9954
81.69,36.0547,-111.9955
81.7,36.0548,-111.9957
81.71,36.0549,-111.9959
81.72,36.0549,-111.996
81.73,36.055,-111.9962
81.74,36.0551,-111.9963
81.75,36.0552,-111.9965
81.76,36.0552,-111.9966
81.77,36.0553,-111.9968
81.78,36.0554,-111.9969
81.79,36.0555,-111.9971
81.8,36.0556,-111.9972
81.81,36.0556,-111.9974
81.82,36.0557,-111.9975
81.83,36.0558,-111.9976
81.84,36.0559,-111.9978
81.85,36.056,-111.9979
81.86,36.0561,-111.998
81.87,36.0562,-111.9982
81.88,36.0563,-111.9983
81.89,36.0564,-111.9985
81.9,36.0565,-111.9986
81.91,36.0566,-111.9987
81.92,36.0567,-111.9988
81.93,36.0568,-111.999
81.94,36.0569,-111.9991
81.95,36.057,-111.9992
81.96,36.0571,-111.9994
81.97,36.0572,-111.9995
81.98,36.0573,-111.9996
81.99,36.0574,-111.9997
82,36.0575,-111.9999
82.01,36.0576,-112
82.02,36.0577,-112.0002
82.03,36.0577,-112.0003
82.04,36.0578,-112.0005
82.05,36.0579,-112.0006
82.06,36.058,-112.0008
82.07,36.0581,-112.0009
82.08,36.0581,-112.0011
82.09,36.0582,-112.0012
82.1,36.0583,-112.0013
82.11,36.0584,-112.0015
82.12,36.0585,-112.0016
82.13,36.0586,-112.0018
82.14,36.0587,-112.0019
82.15,36.0588,-112.002
82.16,36.0589,-112.0022
82.17,36.059,-112.0023
82.18,36.059,-112.0025
82.19,36.0591,-112.0026
82.2,36.0592,-112.0028
82.21,36.0593,-112.0029
82.22,36.0594,-112.003
82.23,36.0595,-112.0032
82.24,36.0596,-112.0033
82.25,36.0597,-112.0035
82.26,36.0598,-112.0036
82.27,36.0598,-112.0037
82.28,36.0599,-112.0039
82.29,36.06,-112.004
82.3,36.0601,-112.0042
82.31,36.0602,-112.0043
82.32,36.0603,-112.0044
82.33,36.0604,-112.0046
82.34,36.0605,-112.0047
82.35,36.0606,-112.0048
82.36,36.0607,-112.005
82.37,36.0608,-112.0051
82.38,36.0609,-112.0052
82.39,36.0609,-112.0054
82.4,36.061,-112.0055
82.41,36.0611,-112.0057
82.42,36.0611,-112.0059
82.43,36.0612,-112.006
82.44,36.0613,-112.0062
82.45,36.0613,-112.0063
82.46,36.0614,-112.0065
82.47,36.0615,-112.0066
82.48,36.0616,-112.0068
82.49,36.0617,-112.0069
82.5,36.0618,-112.0071
82.51,36.0619,-112.0072
82.52,36.062,-112.0073
82.53,36.0621,-112.0075
82.54,36.0621,-112.0076
82.55,36.0622,-112.0077
82.56,36.0623,-112.0079
82.57,36.0624,-112.008
82.58,36.0625,-112.0082
82.59,36.0626,-112.0083
82.6,36.0627,-112.0084
82.61,36.0628,-112.0086
82.62,36.0629,-112.0087
82.63,36.063,-112.0089
82.64,36.063,-112.009
82.65,36.0631,-112.0092
82.66,36.0632,-112.0093
82.67,36.0633,-112.0094
82.68,36.0634,-112.0096
82.69,36.0635,-112.0097
82.7,36.0636,-112.0099
82.71,36.0636,-112.01
82.72,36.0637,-112.0102
82.73,36.0638,-112.0103
82.74,36.0638,-112.0105
82.75,36.0639,-112.0107
82.76,36.064,-112.0108
82.77,36.064,-112.011
82.78,36.0641,-112.0111
82.79,36.0642,-112.0113
82.8,36.0642,-112.0115
82.81,36.0643,-112.0116
82.82,36.0644,-112.0118
82.83,36.0644,-112.0119
82.84,36.0645,-112.0121
82.85,36.0645,-112.0123
82.86,36.0646,-112.0124
82.87,36.0647,-112.0126
82.88,36.0647,-112.0128
82.89,36.0648,-112.0129
82.9,36.0648,-112.0131
82.91,36.0649,-112.0132
82.92,36.065,-112.0134
82.93,36.065,-112.0135
82.94,36.0651,-112.0137
82.95,36.0652,-112.0139
82.96,36.0653,-112.014
82.97,36.0653,-112.0142
82.98,36.0654,-112.0143
82.99,36.0655,-112.0145
83,36.0656,-112.0146
83.01,36.0656,-112.0148
83.02,36.0657,-112.0149
83.03,36.0658,-112.0151
83.04,36.0659,-112.0152
83.05,36.0659,-112.0154
83.06,36.066,-112.0155
83.07,36.0661,-112.0157
83.08,36.0662,-112.0159
83.09,36.0662,-112.016
83.1,36.0663,-112.0162
83.11,36.0664,-112.0163
83.12,36.0665,-112.0165
83.13,36.0665,-112.0166
83.14,36.0666,-112.0168
83.15,36.0667,-112.0169
83.16,36.0668,-112.0171
83.17,36.0669,-112.0172
83.18,36.067,-112.0173
83.19,36.067,-112.0175
83.2,36.0671,-112.0177
83.21,36.0672,-112.0178
83.22,36.0673,-112.018
83.23,36.0673,-112.0181
83.24,36.0674,-112.0183
83.25,36.0675,-112.0184
83.26,36.0676,-112.0185
83.27,36.0677,-112.0187
83.28,36.0678,-112.0188
83.29,36.0678,-112.019
83.3,36.0679,-112.0191
83.31,36.068,-112.0192
83.32,36.0681,-112.0194
83.33,36.0682,-112.0195
83.34,36.0683,-112.0197
83.35,36.0684,-112.0198
83.36,36.0685,-112.0199
83.37,36.0686,-112.02
83.38,36.0687,-112.0201
83.39,36.0688,-112.0203
83.4,36.069,-112.0204
83.41,36.0691,-112.0205
83.42,36.0692,-112.0206
83.43,36.0693,-112.0207
83.44,36.0694,-112.0209
83.45,36.0694,-112.021
83.46,36.0695,-112.0212
83.47,36.0696,-112.0213
83.48,36.0697,-112.0215
83.49,36.0698,-112.0216
83.5,36.0699,-112.0218
83.51,36.0699,-112.0219
83.52,36.0701,-112.022
83.53,36.0702,-112.0221
83.54,36.0703,-112.0223
83.55,36.0704,-112.0224
83.56,36.0705,-112.0225
83.57,36.0706,-112.0226
83.58,36.0707,-112.0228
83.59,36.0708,-112.0229
83.6,36.0709,-112.023
83.61,36.071,-112.0231
83.62,36.0711,-112.0232
83.63,36.0712,-112.0233
83.64,36.0713,-112.0235
83.65,36.0715,-112.0236
83.66,36.0716,-112.0237
83.67,36.0717,-112.0238
83.68,36.0718,-112.0239
83.69,36.0719,-112.0239
83.7,36.0721,-112.024
83.71,36.0722,-112.0241
83.72,36.0723,-112.0242
